567	1
568	1
569	1
570	1
571	2
572	2
573	1
574	1
575	1
576	1
577	2
578	2
579	1
580	1
581	1
582	1
583	1
584	1
585	1
586	1
587	2
588	1
589	1
590	2
591	2
592	1
593	1
594	2
595	1
596	2
597	1
598	2
599	2
600	2
601	1
602	2
603	2
604	2
605	2
606	2
607	2
608	1
609	1
610	2
611	1
612	1
613	1
614	2
615	2
616	1
617	1
618	1
619	1
620	1
621	1
622	1
623	1
624	1
625	2
626	2
627	1
628	2
629	1
630	1
631	2
632	2
633	2
634	2
635	1
636	1
637	2
638	1
639	1
640	1
641	2
642	1
643	1
644	1
645	2
646	2
647	1
648	1
649	2
650	1
651	1
652	1
653	1
654	2
655	2
656	1
657	1
658	2
659	1
660	1
661	1
662	1
663	1
664	2
665	1
666	2
667	1
668	1
669	2
670	1
671	2
672	2
673	2
674	2
675	2
676	2
677	1
678	2
679	1
680	2
681	2
682	2
683	2
684	2
685	2
686	2
687	2
688	2
689	2
690	2
691	2
692	2
693	2
694	2
695	1
696	2
697	1
698	1
699	2
700	2
701	2
702	2
703	2
704	1
705	1
706	2
707	2
708	2
709	2
710	2
711	2
712	2
713	2
714	2
715	2
716	2
717	2
718	2
719	2
720	2
721	1
722	2
723	2
724	2
725	2
726	2
727	2
728	2
729	2
730	2
731	2
732	2
733	2
734	2
735	1
736	2
737	2
738	2
739	2
740	2
741	2
742	2
743	2
744	1
745	2
746	2
747	1
748	2
749	2
750	2
751	2
752	2
753	2
754	2
755	2
756	2
757	2
758	2
759	2
760	2
761	2
762	2
763	2
764	2
765	1
766	2
767	2
768	2
769	2
770	2
771	2
772	2
773	2
774	2
775	1
776	1
777	2
778	2
779	2
780	2
781	2
782	2
783	2
784	2
785	2
786	1
787	2
788	1
789	2
790	2
791	2
792	2
793	2
794	2
795	2
796	1
797	2
798	2
799	2
800	2
801	2
802	2
803	2
804	2
805	2
806	2
807	2
808	2
809	2
810	2
811	2
812	2
813	2
814	2
815	2
816	2
817	2
818	2
819	2
820	2
821	2
822	2
823	2
824	2
825	2
826	2
827	2
828	2
829	2
830	2
831	2
832	2
833	2
834	2
835	2
836	2
837	2
838	2
839	2
840	2
841	2
842	2
843	2
844	2
845	2
846	2
847	2
848	2
849	2
850	2
851	2
852	2
853	2
854	2
855	2
856	2
857	2
858	2
859	2
860	2
861	2
862	2
863	2
864	2
865	2
866	2
867	2
868	2
869	2
870	2
871	2
872	2
873	2
874	2
875	2
876	2
877	2
878	2
879	2
880	2
881	2
882	2
883	2
884	2
885	2
886	2
887	2
888	2
889	2
890	2
891	2
892	2
893	2
894	2
895	2
896	2
897	2
898	2
899	2
900	2
901	1
902	1
903	1
904	2
905	1
906	2
907	2
908	1
909	1
910	2
911	2
912	1
913	1
914	1
915	1
916	2
917	1
918	1
919	1
920	1
921	1
922	2
923	2
924	1
925	1
926	1
927	2
928	2
929	2
930	2
931	1
932	2
933	1
934	2
935	2
936	2
937	2
938	2
939	1
940	1
941	2
942	2
943	2
944	2
945	2
946	2
947	2
948	1
949	1
950	1
951	1
952	1
953	2
954	2
955	2
956	1
957	1
958	1
959	1
960	2
961	1
962	2
963	2
964	1
965	1
966	1
967	2
968	2
969	1
970	2
971	2
972	1
973	2
974	2
975	1
976	1
977	1
978	2
979	2
980	2
981	1
982	2
983	1
984	1
985	2
986	2
987	1
988	1
989	1
990	1
991	1
992	1
993	1
994	2
995	2
996	1
997	1
998	2
999	2
1000	2
1001	1
1002	2
1003	2
1004	2
1005	2
1006	1
1007	1
1008	1
1009	2
1010	2
1011	1
1012	2
1013	1
1014	2
1015	1
1016	1
1017	2
1018	1
1019	2
1020	1
1021	2
1022	1
1023	2
1024	2
1025	1
1026	2
1027	2
1028	1
1029	2
1030	1
1031	1
1032	1
1033	1
1034	2
1035	1
1036	1
1037	1
1038	2
1039	1
1040	1
1041	1
1042	1
1043	1
1044	1
1045	1
1046	1
1047	1
1048	1
1049	1
1050	1
1051	1
1052	1
1053	1
1054	1
1055	1
1056	1
1057	1
1058	1
1059	1
1060	1
1061	2
1062	2
1063	1
1064	1
1065	1
1066	1
1067	1
1068	1
1069	1
1070	1
1071	1
1072	1
1073	1
1074	1
1075	1
1076	1
1077	1
1078	1
1079	1
1080	1
1081	1
1082	1
1083	1
1084	1
1085	1
1086	1
1087	1
1088	1
1089	1
1090	2
1091	2
1092	1
1093	2
1094	1
1095	2
1096	2
1097	1
1098	1
1099	1
1100	1
1101	2
1102	2
1103	1
1104	1
1105	1
1106	2
1107	2
1108	1
1109	1
1110	1
1111	1
1112	2
1113	1
1114	2
1115	2
1116	1
1117	1
1118	1
1119	2
1120	2
1121	2
1122	2
1123	1
1124	2
1125	1
1126	1
1127	1
1128	1
1129	1
1130	1
1131	1
1132	1
1133	1
1134	1
1135	1
1136	1
1137	1
1138	1
1139	1
1140	1
1141	1
1142	1
1143	1
1144	2
1145	1
1146	1
1147	1
1148	1
1149	2
1150	1
1151	1
1152	1
1153	2
1154	2
1155	2
1156	2
1157	2
1158	2
1159	1
1160	1
1161	2
1162	1
1163	2
1164	2
1165	2
1166	1
1167	2
1168	1
1169	2
1170	1
1171	1
1172	1
1173	1
1174	1
1175	1
1176	1
1177	1
1178	1
1179	1
1180	2
1181	2
1182	2
1183	2
1184	2
1185	2
1186	2
1187	1
1188	2
1189	2
1190	2
1191	1
1192	1
1193	1
1194	1
1195	1
1196	1
1197	1
1198	1
1199	1
1200	1
1201	1
1202	1
1203	2
1204	1
1205	2
1206	1
1207	1
1208	2
1209	1
1210	1
1211	1
1212	1
1213	1
1214	1
1215	1
1216	1
1217	2
1218	2
1219	2
1220	2
1221	2
1222	2
1223	1
1224	1
1225	1
1226	1
1227	1
1228	1
1229	1
1230	1
1231	1
1232	1
1233	1
1234	1
1235	2
1236	1
1237	1
1238	1
1239	1
1240	2
1241	1
1242	1
1243	1
1244	1
1245	1
1246	1
1247	1
1248	1
1249	2
1250	1
1251	1
1252	1
1253	1
1254	1
1255	2
1256	2
1257	2
1258	1
1259	1
1260	1
1261	2
1262	2
1263	1
1264	1
1265	1
1266	1
1267	1
1268	1
1269	1
1270	1
1271	2
1272	1
1273	1
1274	2
1275	1
1276	1
1277	2
1278	2
1279	1
1280	1
1281	1
1282	1
1283	1
1284	1
1285	1
1286	1
1287	1
1288	1
1289	1
1290	1
1291	1
1292	1
1293	1
1294	1
1295	1
1296	1
1297	1
1298	1
1299	1
1300	1
1301	1
1302	1
1303	1
1304	1
1305	1
1306	2
1307	2
1308	2
1309	2
1310	2
1311	2
1312	2
1313	2
1314	2
1315	2
1316	2
1317	1
1318	2
1319	2
1320	2
1321	1
1322	1
1323	2
1324	2
1325	2
1326	2
1327	1
1328	1
1329	2
1330	2
1331	2
1332	1
1333	1
1334	2
1335	1
1336	2
1337	2
1338	2
1339	2
1340	2
1341	1
1342	1
1343	2
1344	2
1345	1
1346	2
1347	2
1348	1
1349	2
1350	2
1351	2
1352	2
1353	2
1354	2
1355	2
1356	1
1357	1
1358	2
1359	1
1360	2
1361	2
1362	2
1363	2
1364	2
1365	2
1366	2
1367	1
1368	2
1369	1
1370	1
1371	1
1372	1
1373	1
1374	2
1375	2
1376	2
1377	2
1378	2
1379	2
1380	2
1381	2
1382	2
1383	2
1384	2
1385	2
1386	2
1387	2
1388	2
1389	2
1390	1
1391	2
1392	2
1393	2
1394	2
1395	1
1396	2
1397	2
1398	2
1399	2
1400	2
1401	1
1402	2
1403	1
1404	1
1405	1
1406	1
1407	2
1408	2
1409	2
1410	2
1411	2
1412	2
1413	2
1414	2
1415	2
1416	2
1417	2
1418	2
1419	2
1420	2
1421	2
1422	2
1423	2
1424	2
1425	2
1426	2
1427	2
1428	2
1429	2
1430	2
1431	2
1432	2
1433	2
1434	2
1435	2
1436	2
1437	2
1438	2
1439	2
1440	2
1441	2
1442	2
1443	2
1444	2
1445	2
1446	2
1447	2
1448	2
1449	2
1450	2
1451	2
1452	2
1453	2
1454	2
1455	2
1456	2
1457	2
1458	2
1459	2
1460	2
1461	2
1462	2
1463	2
1464	2
1465	2
1466	2
1467	2
1468	2
1469	2
1470	2
1471	2
1472	2
1473	2
1474	2
1475	2
1476	2
1477	2
1478	2
1479	2
1480	2
1481	2
1482	2
1483	2
1484	2
1485	2
1486	2
1487	2
1488	2
1489	2
1490	2
1491	2
1492	2
1493	2
1494	2
1495	2
1496	2
1497	2
1498	2
1499	2
1500	2
1501	2
1502	2
1503	2
1504	2
1505	2
1506	2
1507	2
1508	2
1509	2
1510	2
1511	2
1512	2
1513	2
1514	2
1515	2
1516	2
1517	2
1518	2
1519	2
1520	2
1521	2
1522	2
1523	2
1524	2
1525	2
1526	2
1527	2
1528	2
1529	2
1530	2
1531	2
1532	2
1533	2
1534	2
1535	2
1536	2
1537	2
1538	2
1539	2
1540	2
1541	2
1542	2
1543	2
1544	2
1545	2
1546	2
1547	2
1548	2
1549	2
1550	2
1551	2
1552	2
1553	2
1554	2
1555	2
1556	2
1557	2
1558	2
1559	2
1560	2
1561	2
1562	2
1563	2
1564	2
1565	2
1566	2
1567	2
1568	2
1569	2
1570	2
1571	2
1572	2
1573	2
1574	2
1575	2
1576	2
1577	2
1578	2
1579	2
1580	2
1581	2
1582	2
1583	2
1584	2
1585	2
1586	2
1587	2
1588	2
1589	2
1590	2
1591	2
1592	2
1593	2
1594	2
1595	2
1596	2
1597	2
1598	2
1599	2
1600	2
1601	2
1602	2
1603	2
1604	2
1605	2
1606	2
1607	2
1608	2
1609	2
1610	1
1611	2
1612	2
1613	2
1614	2
1615	2
1616	2
1617	2
1618	2
1619	2
1620	1
1621	2
1622	1
1623	2
1624	2
1625	2
1626	2
1627	2
1628	2
1629	1
1630	1
1631	2
1632	2
1633	2
1634	1
1635	1
1636	2
1637	2
1638	2
1639	2
1640	1
1641	1
1642	1
1643	1
1644	1
1645	1
1646	1
1647	1
1648	1
1649	1
1650	1
1651	1
1652	1
1653	1
1654	1
1655	1
1656	1
1657	1
1658	1
1659	1
1660	1
1661	1
1662	1
1663	1
1664	1
1665	1
1666	1
1667	2
1668	1
1669	1
1670	1
1671	1
1672	1
1673	1
1674	1
1675	1
1676	1
1677	1
1678	1
1679	1
1680	1
1681	1
1682	1
1683	1
1684	1
1685	1
1686	1
1687	1
1688	1
1689	1
1690	1
1691	1
1692	1
1693	2
1694	1
1695	1
1696	1
1697	1
1698	1
1699	2
1700	1
1701	1
1702	1
1703	1
1704	1
1705	1
1706	1
1707	1
1708	1
1709	1
1710	1
1711	1
1712	1
1713	1
1714	1
1715	1
1716	1
1717	1
1718	1
1719	1
1720	1
1721	1
1722	1
1723	1
1724	1
1725	1
1726	1
1727	1
1728	1
1729	1
1730	1
1731	1
1732	1
1733	1
1734	1
1735	1
1736	1
1737	1
1738	1
1739	1
1740	1
1741	1
1742	1
1743	2
1744	2
1745	1
1746	1
1747	1
1748	1
1749	1
1750	2
1751	2
1752	1
1753	1
1754	1
1755	1
1756	1
1757	2
1758	2
1759	2
1760	1
1761	1
1762	1
1763	1
1764	1
1765	1
1766	1
1767	1
1768	1
1769	1
1770	2
1771	1
1772	1
1773	1
1774	1
1775	1
1776	2
1777	1
1778	1
1779	1
1780	1
1781	1
1782	1
1783	1
1784	1
1785	1
1786	1
1787	1
1788	1
1789	1
1790	1
1791	1
1792	1
1793	1
1794	1
1795	1
1796	1
1797	2
1798	1
1799	2
1800	1
1801	2
1802	2
1803	1
1804	2
1805	1
1806	1
1807	2
1808	2
1809	2
1810	1
1811	2
1812	2
1813	1
1814	2
1815	1
1816	2
1817	2
1818	2
1819	2
1820	2
1821	2
1822	2
1823	2
1824	2
1825	1
1826	1
1827	1
1828	1
1829	1
1830	1
1831	2
1832	1
1833	1
1834	1
1835	1
1836	1
1837	1
1838	1
1839	1
1840	1
1841	1
1842	1
1843	1
1844	1
1845	1
1846	1
1847	1
1848	1
1849	1
1850	1
1851	1
1852	1
1853	1
1854	1
1855	1
1856	1
1857	2
1858	1
1859	1
1860	1
1861	1
1862	1
1863	1
1864	1
1865	1
1866	1
1867	1
1868	1
1869	1
1870	1
1871	1
1872	1
1873	1
1874	1
1875	1
1876	1
1877	1
1878	1
1879	1
1880	1
1881	1
1882	2
1883	1
1884	1
1885	1
1886	1
1887	1
1888	1
1889	1
1890	1
1891	1
1892	1
1893	1
1894	2
1895	1
1896	1
1897	1
1898	1
1899	1
1900	1
1901	1
1902	1
1903	1
1904	1
1905	1
1906	1
1907	1
1908	1
1909	1
1910	1
1911	1
1912	1
1913	1
1914	1
1915	1
1916	1
1917	1
1918	1
1919	1
1920	1
1921	1
1922	1
1923	1
1924	1
1925	1
1926	1
1927	1
1928	1
1929	2
1930	2
1931	1
1932	1
1933	1
1934	1
1935	1
1936	1
1937	1
1938	1
1939	1
1940	1
1941	1
1942	1
1943	1
1944	1
1945	1
1946	1
1947	1
1948	1
1949	1
1950	1
1951	2
1952	1
1953	1
1954	2
1955	1
1956	1
1957	1
1958	1
1959	1
1960	1
1961	1
1962	1
1963	1
1964	1
1965	1
1966	1
1967	1
1968	2
1969	1
1970	1
1971	1
1972	1
1973	1
1974	1
1975	1
1976	1
1977	1
1978	1
1979	1
1980	1
1981	1
1982	1
1983	1
1984	1
1985	1
1986	2
1987	2
1988	1
1989	2
1990	1
1991	1
1992	1
1993	1
1994	2
1995	2
1996	1
1997	1
1998	1
1999	1
2000	1
2001	1
2002	1
2003	1
2004	1
2005	1
2006	1
2007	1
2008	1
2009	1
2010	1
2011	1
2012	1
2013	1
2014	1
2015	1
2016	1
2017	1
2018	1
2019	1
2020	1
2021	1
2022	1
2023	1
2024	1
2025	1
2026	1
2027	2
2028	1
2029	1
2030	1
2031	2
2032	2
2033	1
2034	1
2035	1
2036	1
2037	1
2038	1
2039	1
2040	2
2041	1
2042	1
2043	1
2044	1
2045	1
2046	1
2047	1
2048	1
2049	1
2050	1
2051	1
2052	1
2053	1
2054	1
2055	1
2056	1
2057	1
2058	1
2059	1
2060	1
2061	1
2062	1
2063	1
2064	1
2065	1
2066	1
2067	1
2068	1
2069	1
2070	1
2071	1
2072	1
2073	1
2074	1
2075	1
2076	1
2077	1
2078	1
2079	1
2080	1
2081	1
2082	1
2083	1
2084	1
2085	1
2086	1
2087	1
2088	1
2089	1
2090	1
2091	1
2092	1
2093	1
2094	1
2095	1
2096	1
2097	1
2098	1
2099	1
2100	1
2101	1
2102	1
2103	1
2104	1
2105	2
2106	1
2107	1
2108	1
2109	1
2110	1
2111	1
2112	1
2113	1
2114	1
2115	1
2116	1
2117	1
2118	1
2119	1
2120	1
2121	1
2122	1
2123	1
2124	1
2125	1
2126	1
2127	1
2128	1
2129	1
2130	1
2131	1
2132	1
2133	1
2134	1
2135	1
2136	1
2137	1
2138	1
2139	1
2140	1
2141	1
2142	1
2143	1
2144	1
2145	1
2146	1
2147	1
2148	1
2149	1
2150	1
2151	1
2152	1
2153	1
2154	1
2155	1
2156	1
2157	1
2158	1
2159	1
2160	1
2161	1
2162	1
2163	2
2164	2
2165	2
2166	1
2167	1
2168	2
2169	1
2170	1
2171	1
2172	1
2173	1
2174	1
2175	2
2176	1
2177	2
2178	1
2179	1
2180	1
2181	1
2182	2
2183	1
2184	1
2185	1
2186	1
2187	1
2188	1
2189	1
2190	1
2191	1
2192	1
2193	1
2194	1
2195	1
2196	1
2197	1
2198	1
2199	1
2200	1
2201	1
2202	1
2203	1
2204	1
2205	1
2206	1
2207	2
2208	2
2209	1
2210	1
2211	1
2212	1
2213	1
2214	1
2215	1
2216	1
2217	1
2218	1
2219	1
2220	1
2221	1
2222	1
2223	1
2224	1
2225	1
2226	1
2227	1
2228	1
2229	2
2230	1
2231	1
2232	1
2233	1
2234	1
2235	1
2236	2
2237	1
2238	1
2239	1
2240	1
2241	1
2242	1
2243	1
2244	2
2245	1
2246	1
2247	1
2248	1
2249	1
2250	1
2251	1
2252	1
2253	1
2254	1
2255	1
2256	1
2257	1
2258	1
2259	1
2260	1
2261	1
2262	1
2263	1
2264	1
2265	1
2266	1
2267	1
2268	1
2269	1
2270	1
2271	2
2272	1
2273	1
2274	1
2275	2
2276	1
2277	1
2278	1
2279	1
2280	1
2281	1
2282	1
2283	1
2284	1
2285	1
2286	1
2287	1
2288	1
2289	1
2290	1
2291	1
2292	1
2293	1
2294	1
2295	1
2296	1
2297	1
2298	1
2299	1
2300	1
2301	1
2302	1
2303	1
2304	1
2305	1
2306	1
2307	1
2308	1
2309	1
2310	1
2311	1
2312	1
2313	1
2314	1
2315	1
2316	1
2317	1
2318	1
2319	1
2320	1
2321	1
2322	1
2323	1
2324	1
2325	1
2326	1
2327	1
2328	1
2329	1
2330	1
2331	1
2332	1
2333	1
2334	1
2335	1
2336	1
2337	1
2338	1
2339	1
2340	1
2341	1
2342	1
2343	1
2344	1
2345	1
2346	1
2347	2
2348	2
2349	2
2350	2
2351	2
2352	2
2353	2
2354	2
2355	2
2356	2
2357	2
2358	2
2359	2
2360	2
2361	2
2362	2
2363	2
2364	2
2365	2
2366	2
2367	2
2368	2
2369	2
2370	2
2371	2
2372	2
2373	2
2374	2
2375	2
2376	2
2377	2
2378	2
2379	2
2380	2
2381	2
2382	2
2383	2
2384	2
2385	2
2386	2
2387	2
2388	2
2389	2
2390	2
2391	2
2392	2
2393	2
2394	2
2395	2
2396	2
2397	2
2398	2
2399	2
2400	2
2401	2
2402	2
2403	2
2404	2
2405	2
2406	2
2407	2
2408	2
2409	2
2410	2
2411	2
2412	2
2413	2
2414	2
2415	2
2416	2
2417	2
2418	2
2419	2
2420	2
2421	2
2422	2
2423	2
2424	2
2425	2
2426	2
2427	2
2428	2
2429	2
2430	2
2431	2
2432	2
2433	2
2434	2
2435	2
2436	2
2437	2
2438	2
2439	2
2440	2
2441	2
2442	2
2443	2
2444	2
2445	2
2446	2
2447	2
2448	2
2449	2
2450	2
2451	2
2452	2
2453	2
2454	2
2455	2
2456	2
2457	2
2458	2
2459	2
2460	2
2461	2
2462	2
2463	2
2464	2
2465	2
2466	2
2467	2
